listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title,bed_bucket,txt_dist_m,txt_frentemar,txt_quadra_mar,is_offplan,dist_beach_km,guests_est,rev_pred,capex,occ,opex,noi,gross_yield,net_yield,payback_yrs,condo_annual,n_comps,ppsm_ratio,rev_adj,noi_adj,net_yield_adj,payback_adj
2767583935,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-56m2-venda-RS600000-id-2767583935/,"Apartamento de 02 quartos a venda, Morretes, Itapema-sc",Venda,apartamento,UNIT,600000.0,,,100.0,300.0,"[""GARAGE""]",56,1,2,1,SC,Itapema,Morretes,HRM Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,HRM Imóveis|600000.0|56|2|Morretes,morretes,Morretes,Morretes,10714.285714285714,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,653100.0,0.695937838429473,42395.99745992756,64980.09485868974,0.1644098795262858,0.0994948627448931,10.050770184627725,3600.0,51.0,0.9108281392316895,103922.68254793182,59527.367042141355,0.09114586899730724,10.97142427847765
2663299459,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS450000-id-2663299459/,"Apartamento à venda, 70 m² por R$ 450.000,00 - Morretes - Itapema/SC",Venda,apartamento,UNIT,450000.0,,,,,"[""CABLE_TV"", ""AIR_CONDITIONING""]",70,2,2,1,SC,Itapema,Morretes,Winner Brokers,GRUPOZAP,2025-01-11 00:00:00.000,Winner Brokers|450000.0|70|2|Morretes,morretes,Morretes,Morretes,6428.571428571428,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,6.0,110168.19089628063,523425.0,0.695937838429473,44849.41717546023,65318.773720820405,0.2104755999355793,0.1247910851044952,8.013392937184886,4200.0,51.0,0.5464968835390137,89168.59203140113,47319.094628916806,0.09040281726879076,11.061602173599784
2750112194,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-52m2-venda-RS458000-id-2750112194/,Apartamento com 02 dormitórios em empreendimento com área de lazer completa em Itapema,Venda,apartamento,UNIT,458000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""SANCA"", ""INTERCOM"", ""LAUNDRY"", ""INTEGRATED_ENVIRONMENTS"", ""POOL_BAR"", ""MEETING_ROOM"", ""PET_SPACE"", ""ADULT_POOL"", ""SECURITY_CAMERA"", ""GAMES_ROOM"", ""PORCELAIN"", ""TOYS_PLACE"", ""ELECTRONIC_GATE""]",52,1,2,1,SC,Itapema,Morretes,José Junior - Corretor de Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,José Junior - Corretor de Imóveis|458000.0|52|2|Morretes,morretes,Morretes,Morretes,8807.692307692309,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,509637.0,0.695937838429473,42146.5330152128,54135.23707983074,0.1889222526917071,0.1062231295605121,9.414145526849024,4200.0,51.0,0.7487474395837941,87008.4513083818,45516.58205050135,0.08931176906406196,11.19673264206328
2677690820,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS490000-id-2677690820/,APARTAMENTO A VENDA NO SOL NASCENTE,Venda,apartamento,UNIT,490000.0,,,,3.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""KITCHEN"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT""]",60,1,2,1,SC,Itapema,Morretes,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,Eraci Eponina Jaques de Oliveira|490000.0|60|2|Morretes,morretes,Morretes,Morretes,8166.666666666667,1,1,0,1,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,550485.0,0.695937838429473,38280.13301521281,58001.63707983073,0.1749035306957383,0.1053646095349205,9.490852805453375,36.0,51.0,0.6942534483477101,84737.44829553712,48766.1796402256,0.08858766295217053,11.288253540901186
2614369252,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-55m2-venda-RS460000-id-2614369252/,APARTAMENTO A VENDA EM ITAPEMA | 2 DORMITORIOS,Venda,apartamento,UNIT,460000.0,,,,350.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""NEAR_ACCESS_ROADS"", ""NEAR_SCHOOL"", ""NEAR_HOSPITAL"", ""NEAR_SHOPPING_CENTER"", ""CONCIERGE_24H"", ""KITCHEN"", ""ESSENTIAL_PUBLIC_SERVICES"", ""ADULT_GAME_ROOM"", ""NEAR_PUBLIC_TRANSPORT""]",55,1,2,1,SC,Itapema,Morretes,Eraci Eponina Jaques de Oliveira,GRUPOZAP,2025-01-11 00:00:00.000,Eraci Eponina Jaques de Oliveira|460000.0|55|2|Morretes,morretes,Morretes,Morretes,8363.636363636364,1,1,0,1,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,515190.0,0.695937838429473,42165.13301521281,54116.63707983073,0.1868859451756508,0.1050420953043163,9.519992885737006,4200.0,51.0,0.7109979656547977,85447.23055927892,45449.00545121904,0.08821794959377907,11.335561579074806
2690265792,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS520000-id-2690265792/,"APARTAMENTO COM 02 DORMS., SENDO 01 SUITE, 02 VAGAS!!! Itapema Morretes!!!",Venda,apartamento,UNIT,520000.0,,,1000.0,300.0,"[""DISABLED_ACCESS"", ""BICYCLES_PLACE"", ""ELECTRONIC_GATE"", ""PETS_ALLOWED"", ""AIR_CONDITIONING""]",70,2,2,2,SC,Itapema,Morretes,Nei Costa,GRUPOZAP,2025-01-11 00:00:00.000,Nei Costa|520000.0|70|2|Morretes,morretes,Morretes,Morretes,7428.571428571428,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,6.0,110168.19089628063,591780.0,0.695937838429473,43482.41717546023,66685.7737208204,0.1861640996591311,0.1126867648802264,8.874156615134789,3600.0,51.0,0.6315075098673048,93796.9463327449,52170.77806999183,0.08815907612624933,11.343131574654176
2727636498,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS749000-id-2727636498/,"Apartamento mobiliado, 140 mts do mar, 70 m², com 2 quartos em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,749000.0,,,680.0,496.0,"[""FURNISHED"", ""ELEVATOR"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,1,2,1,SC,Itapema,Andorinha,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|749000.0|70|2|Andorinha,andorinha,Meia Praia,Meia Praia (inland),10700.0,0,1,0,0,0,0,0,1,0,2,140.0,0,0,0,0.14,4.0,128884.6596986202,815398.5,0.6996218625266131,50383.07103172366,78501.58866689654,0.1580634005319119,0.0962738938897932,10.387031827597225,5952.0,55.0,0.9324492557510149,125767.97012054513,73205.38700443649,0.08977866283104088,11.138504055044256
2760744013,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS649220-id-2760744013/,Apartamento em Rua Canoinhas - Meia Praia - Itapema/SC,Venda,apartamento,UNIT,649220.0,,,1.0,1.0,"[""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE""]",67,3,2,1,SC,Itapema,Meia Praia,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|649220.0|67|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),9689.850746268658,0,1,0,0,0,0,0,0,0,2,,0,0,0,0.1595238489308625,4.0,113653.25071094211,714363.33,0.7828146027546745,41620.252992433954,72032.99771850815,0.1590972631685085,0.1008352398470791,9.91716786231224,12.0,132.0,0.7494462115651253,102740.34646598154,60284.80132253969,0.08438955191406548,11.849808149453233
2644817470,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS670000-id-2644817470/,ITAPEMA - Padrão - Meia Praia,Venda,apartamento,UNIT,670000.0,,,,,"[""BARBECUE_GRILL"", ""GYM"", ""SERVICE_AREA"", ""PLAYGROUND"", ""PARTY_HALL"", ""DINNER_ROOM"", ""ADULT_GAME_ROOM""]",70,1,2,1,SC,Itapema,Meia Praia,Otto House,GRUPOZAP,2025-01-11 00:00:00.000,Otto House|670000.0|70|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),9571.42857142857,0,0,1,1,1,1,0,0,0,2,,0,0,0,0.1595238489308625,5.0,124442.138539649,738255.0,0.7828146027546745,52965.157558175335,71476.98098147367,0.1685625407747309,0.0968188240939427,10.32856997963233,5988.0,132.0,0.7402870353690025,112010.1854147958,62119.4184815911,0.0841435797679543,11.884448020368698
2751486529,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-65m2-venda-RS695000-id-2751486529/,"Apartamento à venda, 2 quartos, 1 suíte, 1 vaga, MEIA PRAIA - ITAPEMA/SC",Venda,apartamento,UNIT,695000.0,,,,,"[""BALCONY"", ""KITCHEN"", ""GARAGE"", ""BARBECUE_GRILL"", ""SERVICE_AREA""]",65,2,2,1,SC,Itapema,Meia Praia,Imobiliária Séculus,GRUPOZAP,2025-01-11 00:00:00.000,Imobiliária Séculus|695000.0|65|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),10692.307692307691,0,0,0,1,0,0,0,0,0,2,,0,0,0,0.1595238489308625,4.0,121237.5468456158,756667.5,0.7828146027546745,52556.73921936869,68680.80762624711,0.1602256563756416,0.0907674872070587,11.017160778272958,5988.0,132.0,0.8269796617842015,113438.46214660184,63029.53986703594,0.08329885962729461,12.004966268137592
2692571253,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS630000-id-2692571253/,Oportunidade única na Meia Praia.,Venda,apartamento,UNIT,630000.0,,,,,[],70,1,2,1,SC,Itapema,Meia Praia,Imobiliária Morada do Sol,GRUPOZAP,2025-01-11 00:00:00.000,Imobiliária Morada do Sol|630000.0|70|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),9000.0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.1595238489308625,5.0,120837.1769734945,699195.0,0.7828146027546745,51872.16524494443,68965.01172855007,0.172823285311672,0.0986348754332483,10.13840181383668,5988.0,132.0,0.6960907944514502,106447.05050742497,58040.91055569444,0.08301104921473186,12.0465890921727
2656027791,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-65m2-venda-RS650000-id-2656027791/,EXCELENTE OPORTUNIDADE DE INVESTIMENTO EM MEIA PRA,Venda,apartamento,UNIT,650000.0,,,,400.0,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""KITCHEN"", ""INTERCOM""]",65,1,2,1,SC,Itapema,Meia Praia,Scheeren & Silveira Imobiliaria LTDA,GRUPOZAP,2025-01-11 00:00:00.000,Scheeren & Silveira Imobiliaria LTDA|650000.0|65|2|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),10000.0,0,1,0,1,0,0,0,1,0,2,,0,0,0,0.1595238489308625,4.0,117043.892655278,712725.0,0.7828146027546745,50111.50838130113,66932.38427397687,0.164220271009545,0.0939105324970737,10.648432858488585,4800.0,132.0,0.7734342160571669,106978.60748763042,58880.1561398588,0.08261272740518265,12.104672384139999
