listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title,bed_bucket,txt_dist_m,txt_frentemar,txt_quadra_mar,is_offplan,dist_beach_km,guests_est,rev_pred,capex,occ,opex,noi,gross_yield,net_yield,payback_yrs,condo_annual,n_comps,ppsm_ratio,rev_adj,noi_adj,net_yield_adj
2729537625,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS450000-id-2729537625/,Apto pronto para morar em Morretes - Itapema - SC,Venda,apartamento,UNIT,450000.0,,,,320.0,"[""POOL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""PLAYGROUND"", ""PARTY_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,1,2,1,SC,Itapema,Morretes,Airton Investimentos Imobiliários BC,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários BC|450000.0|70|2|Morretes,morretes,Morretes,Morretes,6428.571428571428,1,1,1,0,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,112510.62943187474,523425.0,0.695937838429473,44957.904882579045,67552.7245492957,0.2149508132624057,0.1290590333845263,7.7483921409866685,3840.0,51.0,0.5464968835390137,91064.52900231563,50395.844205648405,0.0962809269821816
2575451379,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-42m2-venda-RS680000-id-2575451379/,"Studio para Venda em Itapema, MORRETES, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",Venda,apartamento,UNIT,680000.0,,,,,"[""POOL"", ""NEAR_SHOPPING_CENTER"", ""NEAR_SCHOOL"", ""ADULT_GAME_ROOM"", ""PARTY_HALL""]",42,2,2,1,SC,Itapema,Morretes,INEZ JESUS NUNES LIMA,GRUPOZAP,2025-01-11 00:00:00.000,INEZ JESUS NUNES LIMA|680000.0|42|2|Morretes,morretes,Morretes,Morretes,16190.47619047619,1,0,0,0,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107787.31301902024,714420.0,0.695937838429473,46512.24160000814,61275.07141901211,0.1508738739383279,0.0857689754192381,11.65922753667054,4200.0,51.0,1.3763625215056643,118153.8340874906,68368.28827378838,0.09569761243216648
2769186854,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-56m2-venda-RS459640-id-2769186854/,Apartamento em Rua 416 - Morretes - Itapema/SC,Venda,apartamento,UNIT,459640.0,,,765.0,1.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""PLAYGROUND"", ""PARTY_HALL"", ""ADULT_GAME_ROOM""]",56,1,2,1,SC,Itapema,Morretes,USUÁRIO NEWCORE,GRUPOZAP,2025-01-11 00:00:00.000,USUÁRIO NEWCORE|459640.0|56|2|Morretes,morretes,Morretes,Morretes,8207.857142857143,1,1,0,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,516038.46,0.695937838429473,36601.45901521281,59680.31107983073,0.1865786710840187,0.1156508975703685,8.646711966861679,12.0,51.0,0.697755076527423,84886.79130395476,49192.00204695971,0.0953262321706791
2607855783,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-51m2-venda-RS580000-id-2607855783/,Itapema - Apartamento Padrão - Morretes,Venda,apartamento,UNIT,580000.0,,,,,"[""PARTY_HALL"", ""CABLE_TV"", ""GYM"", ""DINNER_ROOM""]",51,1,2,1,SC,Itapema,Morretes,Duo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Duo Imóveis|580000.0|51|2|Morretes,morretes,Morretes,Morretes,11372.549019607844,0,0,1,0,1,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,627570.0,0.695937838429473,45499.99745992756,61876.09485868974,0.1710981919445118,0.0985963236908866,10.142365988565055,4200.0,51.0,0.9667875151060549,106114.18834491876,59666.571679730914,0.09507556396853087
2673147348,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS700000-id-2673147348/,"Apartamento em Morretes, Itapema: Seu Refúgio à Beira-Mar! I Cadore Imóveis",Venda,apartamento,UNIT,700000.0,,,50.0,310.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GARAGE"", ""SERVICE_AREA"", ""PARTY_HALL"", ""KITCHEN"", ""INTERCOM""]",70,1,2,1,SC,Itapema,Morretes,CADORE IMOVEIS LTDA - EPP,GRUPOZAP,2025-01-11 00:00:00.000,CADORE IMOVEIS LTDA - EPP|700000.0|70|2|Morretes,morretes,Morretes,Morretes,10000.0,1,1,0,1,1,0,0,0,0,2,,1,0,0,0.05,6.0,128330.0237125789,767550.0,0.695937838429473,47121.78373871988,81208.23997385902,0.167194350482156,0.1058018890936864,9.451627079309622,3720.0,51.0,0.8501062632829103,121239.43396271068,72330.76817396445,0.09423590407656107
2729536463,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS461000-id-2729536463/,Apto pronto para morar em Morretes - Itapema - SC,Venda,apartamento,UNIT,461000.0,,,,370.0,"[""POOL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""PLAYGROUND"", ""PARTY_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,1,2,1,SC,Itapema,Morretes,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|461000.0|70|2|Morretes,morretes,Morretes,Morretes,6585.714285714285,1,1,1,0,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,112510.62943187474,534166.5,0.695937838429473,45660.20488257905,66850.42454929568,0.2106283891480928,0.1251490397643725,7.990472814515997,4440.0,51.0,0.5598556962477451,91837.52895339883,50311.94416651496,0.09418775637655105
2736636062,https://www.vivareal.com.br/imovel/apartamento-3-quartos-andorinha-bairros-itapema-com-garagem-70m2-venda-RS690000-id-2736636062/,Apartamento à poucos metros da praia codigo: 79776,Venda,apartamento,UNIT,690000.0,,,,,"[""PARTY_HALL"", ""POOL"", ""SPORTS_COURT"", ""BARBECUE_GRILL"", ""GARAGE""]",70,1,3,1,SC,Itapema,Andorinha,My Broker Florianópolis,GRUPOZAP,2025-01-11 00:00:00.000,My Broker Florianópolis|690000.0|70|3|Andorinha,andorinha,Meia Praia,Meia Praia (inland),9857.142857142857,1,0,0,1,1,0,0,0,0,3,,0,0,0,0.4580544642579884,6.0,133175.4820817108,757785.0,0.6996218625266132,54143.38550834178,79032.09657336902,0.1757430961047141,0.1042935615951345,9.58831959236352,6600.0,58.0,0.7786966521850243,122012.17956282245,71301.45455825834,0.09409193182533085
2736865251,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS899000-id-2736865251/,Apartamento Finamente Mobiliado,Venda,apartamento,UNIT,899000.0,,,500.0,450.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM"", ""CABLE_TV"", ""EXTERIOR_VIEW"", ""ADULT_GAME_ROOM"", ""BATHTUB"", ""FITNESS_ROOM"", ""SPA""]",70,2,3,1,SC,Itapema,Meia Praia,Crédito Real | Bombinhas,GRUPOZAP,2025-01-11 00:00:00.000,Crédito Real | Bombinhas|899000.0|70|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12842.857142857143,1,1,1,1,1,1,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147157.43123309215,961873.5,0.7499232533344148,54829.32568263619,92328.10555045596,0.1529904205002967,0.0959877837890907,10.417992379084938,5400.0,269.0,0.9953214285714286,146916.09358974217,88454.68543577599,0.0919608300215943
2732128414,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-59m2-venda-RS525000-id-2732128414/,APARTAMENTO C/ 2 QUARTOS E 1 VAGA MORRETES ITAPEMA,Venda,apartamento,UNIT,525000.0,,,,416.0,"[""BALCONY"", ""KITCHEN""]",59,1,2,1,SC,Itapema,Morretes,Reggiori Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Reggiori Imóveis|525000.0|59|2|Morretes,morretes,Morretes,Morretes,8898.305084745763,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,583462.5,0.695937838429473,45780.49745992756,61595.59485868974,0.1840325510527537,0.1055690723203114,9.472471226855708,4992.0,51.0,0.7564504885144541,97382.46703991311,53600.694635726395,0.09186656320796349
2692570680,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS530000-id-2692570680/,Exclusividade - Apartamento 02 Dormitórios mobiliado em Morretes - Itapema,Venda,apartamento,UNIT,530000.0,,,,350.0,[],60,1,2,1,SC,Itapema,Morretes,Imobiliária Morada do Sol,GRUPOZAP,2025-01-11 00:00:00.000,Imobiliária Morada do Sol|530000.0|60|2|Morretes,morretes,Morretes,Morretes,8833.333333333334,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,589545.0,0.695937838429473,45034.99745992756,62341.09485868974,0.1821338359558936,0.1057444213057353,9.456763653836008,4200.0,51.0,0.7509271992332375,97133.00778840178,54146.62723451733,0.0918447739095698
2757878336,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS969000-id-2757878336/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,969000.0,,,1000.0,418.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""NEAR_HOSPITAL"", ""INTERNET_ACCESS"", ""HEATING""]",67,2,3,2,SC,Itapema,Meia Praia,Paulo Roberto Leardi,GRUPOZAP,2025-01-11 00:00:00.000,Paulo Roberto Leardi|969000.0|67|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14462.68656716418,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147157.43123309215,1026628.5,0.7499232533344148,55270.82568263619,91886.60555045596,0.1433404890211913,0.0895032677842627,11.172776422089797,5016.0,269.0,1.120858208955224,153152.79787035458,93177.0488602659,0.09076023981436898
2754281487,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS969000-id-2754281487/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,969000.0,,,1000.0,418.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""NEAR_HOSPITAL"", ""INTERNET_ACCESS"", ""HEATING""]",67,2,3,2,SC,Itapema,Meia Praia,Leardi Sao Jose 288 - CRECI: 54756F,GRUPOZAP,2025-01-11 00:00:00.000,Leardi Sao Jose 288 - CRECI: 54756F|969000.0|67|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14462.68656716418,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147157.43123309215,1026628.5,0.7499232533344148,55270.82568263619,91886.60555045596,0.1433404890211913,0.0895032677842627,11.172776422089797,5016.0,269.0,1.120858208955224,153152.79787035458,93177.0488602659,0.09076023981436898
2727636498,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS749000-id-2727636498/,"Apartamento mobiliado, 140 mts do mar, 70 m², com 2 quartos em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,749000.0,,,680.0,496.0,"[""FURNISHED"", ""ELEVATOR"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,1,2,1,SC,Itapema,Andorinha,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|749000.0|70|2|Andorinha,andorinha,Meia Praia,Meia Praia (inland),10700.0,0,1,0,0,0,0,0,1,0,2,140.0,0,0,0,0.14,4.0,128884.6596986202,815398.5,0.6996218625266131,50383.07103172366,78501.58866689654,0.1580634005319119,0.0962738938897932,10.387031827597225,5952.0,55.0,0.9324492557510149,125767.97012054513,73205.38700443649,0.08977866283104088
2747718200,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1450000-id-2747718200/,"Apartamento mobiliado 04 dormitórios sendo 01 suíte em Meia Praia, Itapema.",Venda,apartamento,UNIT,1450000.0,,,,,"[""FURNISHED"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""BUILTIN_WARDROBE"", ""KITCHEN_CABINETS"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM""]",120,2,4,1,SC,Itapema,Meia Praia,REDE MOI,GRUPOZAP,2025-01-11 00:00:00.000,REDE MOI|1450000.0|120|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12083.333333333334,0,1,0,1,0,0,0,1,0,4,,0,0,0,0.1595238489308625,8.0,211943.47985142923,1559925.0,0.7575894202466068,82117.10219783637,129826.37765359286,0.1358677371357143,0.0832260382092683,12.015470416668672,10800.0,57.0,1.0450687522328639,215238.89931564,137862.71322496148,0.08837778305044247
2633492775,https://www.vivareal.com.br/imovel/apartamento-4-quartos-meia-praia-bairros-itapema-com-garagem-120m2-venda-RS1454000-id-2633492775/,Itapema - Apartamento Padrão - Meia Praia,Venda,apartamento,UNIT,1454000.0,,,,,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GARDEN"", ""PLAYGROUND"", ""PARTY_HALL"", ""DINNER_ROOM"", ""CABLE_TV"", ""ADULT_GAME_ROOM"", ""SAUNA""]",120,3,4,2,SC,Itapema,Meia Praia,Duo Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Duo Imóveis|1454000.0|120|4|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12116.666666666666,0,1,1,1,1,1,1,0,0,4,,0,0,0,0.1595238489308625,8.0,211943.47985142923,1563831.0,0.7575894202466068,82154.30219783637,129789.17765359288,0.1355283786108788,0.0829943757692441,12.049009233835063,10800.0,57.0,1.0479517005148855,215446.53014754783,137991.61789048775,0.08823946954017906
2760219764,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-85m2-venda-RS490000-id-2760219764/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,490000.0,,,1000.0,500.0,"[""BARBECUE_GRILL"", ""ELEVATOR"", ""BALCONY"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PARTY_HALL"", ""NEAR_HOSPITAL"", ""CONCIERGE_24H"", ""INTERNET_ACCESS"", ""KITCHEN"", ""INTERCOM"", ""LAUNDRY"", ""RECEPTION"", ""ADULT_GAME_ROOM""]",85,1,2,1,SC,Itapema,Centro,Paulo Roberto Leardi,GRUPOZAP,2025-01-11 00:00:00.000,Paulo Roberto Leardi|490000.0|85|2|Centro,centro,Centro,Centro,5764.705882352941,0,1,0,1,1,0,0,0,0,2,,0,0,0,0.196202185867394,5.139240506329113,103329.52606107092,580485.0,0.6636978043644098,43845.64164889962,59483.884412171305,0.1780055058460958,0.102472732994257,9.758693564424046,6000.0,65.0,0.4306165839829908,81070.70299072412,40398.325955893866,0.0695940910719379
