listing_id,link_url,listing_title,business_types,listing_type,property_type,sale_price,rental_price,rental_period,yearly_iptu,monthly_condo_fee,amenities,usable_area,bathrooms,bedrooms,parking_spaces,state,city,suburb,advertiser_name,portal,aquisition_date,dupkey,sub_raw,macro_zone,micro_zone,ppsm,am_pool,am_elevator,am_gym,am_grill,am_partyhall,am_playground,am_sauna,am_furnished,is_beachfront_title,bed_bucket,txt_dist_m,txt_frentemar,txt_quadra_mar,is_offplan,dist_beach_km,guests_est,rev_pred,capex,occ,opex,noi,gross_yield,net_yield,payback_yrs,condo_annual,n_comps,ppsm_ratio,rev_adj,noi_adj,net_yield_adj,payback_adj
2729536463,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS461000-id-2729536463/,Apto pronto para morar em Morretes - Itapema - SC,Venda,apartamento,UNIT,461000.0,,,,370.0,"[""POOL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""GYM"", ""PETS_ALLOWED"", ""PLAYGROUND"", ""PARTY_HALL"", ""GAMES_ROOM"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,1,2,1,SC,Itapema,Morretes,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|461000.0|70|2|Morretes,morretes,Morretes,Morretes,6585.714285714285,1,1,1,0,1,1,0,0,0,2,,0,0,0,0.3257284929846319,6.0,112510.62943187474,534166.5,0.695937838429473,45660.20488257905,66850.42454929568,0.2106283891480928,0.1251490397643725,7.990472814515997,4440.0,51.0,0.5598556962477451,91837.52895339883,50311.94416651496,0.09418775637655105,10.617091206654537
2736636062,https://www.vivareal.com.br/imovel/apartamento-3-quartos-andorinha-bairros-itapema-com-garagem-70m2-venda-RS690000-id-2736636062/,Apartamento à poucos metros da praia codigo: 79776,Venda,apartamento,UNIT,690000.0,,,,,"[""PARTY_HALL"", ""POOL"", ""SPORTS_COURT"", ""BARBECUE_GRILL"", ""GARAGE""]",70,1,3,1,SC,Itapema,Andorinha,My Broker Florianópolis,GRUPOZAP,2025-01-11 00:00:00.000,My Broker Florianópolis|690000.0|70|3|Andorinha,andorinha,Meia Praia,Meia Praia (inland),9857.142857142857,1,0,0,1,1,0,0,0,0,3,,0,0,0,0.4580544642579884,6.0,133175.4820817108,757785.0,0.6996218625266132,54143.38550834178,79032.09657336902,0.1757430961047141,0.1042935615951345,9.58831959236352,6600.0,58.0,0.7786966521850243,122012.17956282245,71301.45455825834,0.09409193182533085,10.627903802170486
2736865251,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS899000-id-2736865251/,Apartamento Finamente Mobiliado,Venda,apartamento,UNIT,899000.0,,,500.0,450.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GATED_COMMUNITY"", ""BALCONY"", ""GYM"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""GARAGE"", ""AIR_CONDITIONING"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""BARBECUE_BALCONY"", ""PARTY_HALL"", ""CONCIERGE_24H"", ""KITCHEN"", ""INTERCOM"", ""DINNER_ROOM"", ""CABLE_TV"", ""EXTERIOR_VIEW"", ""ADULT_GAME_ROOM"", ""BATHTUB"", ""FITNESS_ROOM"", ""SPA""]",70,2,3,1,SC,Itapema,Meia Praia,Crédito Real | Bombinhas,GRUPOZAP,2025-01-11 00:00:00.000,Crédito Real | Bombinhas|899000.0|70|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),12842.857142857143,1,1,1,1,1,1,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147157.43123309215,961873.5,0.7499232533344148,54829.32568263619,92328.10555045596,0.1529904205002967,0.0959877837890907,10.417992379084938,5400.0,269.0,0.9953214285714286,146916.09358974217,88454.68543577599,0.0919608300215943,10.87419502156711
2732128414,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-59m2-venda-RS525000-id-2732128414/,APARTAMENTO C/ 2 QUARTOS E 1 VAGA MORRETES ITAPEMA,Venda,apartamento,UNIT,525000.0,,,,416.0,"[""BALCONY"", ""KITCHEN""]",59,1,2,1,SC,Itapema,Morretes,Reggiori Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,Reggiori Imóveis|525000.0|59|2|Morretes,morretes,Morretes,Morretes,8898.305084745763,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,583462.5,0.695937838429473,45780.49745992756,61595.59485868974,0.1840325510527537,0.1055690723203114,9.472471226855708,4992.0,51.0,0.7564504885144541,97382.46703991311,53600.694635726395,0.09186656320796349,10.885353332923144
2692570680,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS530000-id-2692570680/,Exclusividade - Apartamento 02 Dormitórios mobiliado em Morretes - Itapema,Venda,apartamento,UNIT,530000.0,,,,350.0,[],60,1,2,1,SC,Itapema,Morretes,Imobiliária Morada do Sol,GRUPOZAP,2025-01-11 00:00:00.000,Imobiliária Morada do Sol|530000.0|60|2|Morretes,morretes,Morretes,Morretes,8833.333333333334,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,589545.0,0.695937838429473,45034.99745992756,62341.09485868974,0.1821338359558936,0.1057444213057353,9.456763653836008,4200.0,51.0,0.7509271992332375,97133.00778840178,54146.62723451733,0.0918447739095698,10.887935779390107
2767583935,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-56m2-venda-RS600000-id-2767583935/,"Apartamento de 02 quartos a venda, Morretes, Itapema-sc",Venda,apartamento,UNIT,600000.0,,,100.0,300.0,"[""GARAGE""]",56,1,2,1,SC,Itapema,Morretes,HRM Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,HRM Imóveis|600000.0|56|2|Morretes,morretes,Morretes,Morretes,10714.285714285714,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,4.0,107376.0923186173,653100.0,0.695937838429473,42395.99745992756,64980.09485868974,0.1644098795262858,0.0994948627448931,10.050770184627725,3600.0,51.0,0.9108281392316895,103922.68254793182,59527.367042141355,0.09114586899730724,10.97142427847765
2757878336,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS969000-id-2757878336/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,969000.0,,,1000.0,418.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""NEAR_HOSPITAL"", ""INTERNET_ACCESS"", ""HEATING""]",67,2,3,2,SC,Itapema,Meia Praia,Paulo Roberto Leardi,GRUPOZAP,2025-01-11 00:00:00.000,Paulo Roberto Leardi|969000.0|67|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14462.68656716418,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147157.43123309215,1026628.5,0.7499232533344148,55270.82568263619,91886.60555045596,0.1433404890211913,0.0895032677842627,11.172776422089797,5016.0,269.0,1.120858208955224,153152.79787035458,93177.0488602659,0.09076023981436898,11.01804052132619
2754281487,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-67m2-venda-RS969000-id-2754281487/,APARTAMENTO - MEIA PRAIA - SC,Venda,apartamento,UNIT,969000.0,,,1000.0,418.0,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""PETS_ALLOWED"", ""GOURMET_SPACE"", ""NEAR_HOSPITAL"", ""INTERNET_ACCESS"", ""HEATING""]",67,2,3,2,SC,Itapema,Meia Praia,Leardi Sao Jose 288 - CRECI: 54756F,GRUPOZAP,2025-01-11 00:00:00.000,Leardi Sao Jose 288 - CRECI: 54756F|969000.0|67|3|Meia Praia,meia praia,Meia Praia,Meia Praia (beach band),14462.68656716418,1,1,0,1,0,0,0,0,0,3,,0,0,0,0.1595238489308625,6.0,147157.43123309215,1026628.5,0.7499232533344148,55270.82568263619,91886.60555045596,0.1433404890211913,0.0895032677842627,11.172776422089797,5016.0,269.0,1.120858208955224,153152.79787035458,93177.0488602659,0.09076023981436898,11.01804052132619
2663299459,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS450000-id-2663299459/,"Apartamento à venda, 70 m² por R$ 450.000,00 - Morretes - Itapema/SC",Venda,apartamento,UNIT,450000.0,,,,,"[""CABLE_TV"", ""AIR_CONDITIONING""]",70,2,2,1,SC,Itapema,Morretes,Winner Brokers,GRUPOZAP,2025-01-11 00:00:00.000,Winner Brokers|450000.0|70|2|Morretes,morretes,Morretes,Morretes,6428.571428571428,0,0,0,0,0,0,0,0,0,2,,0,0,0,0.3257284929846319,6.0,110168.19089628063,523425.0,0.695937838429473,44849.41717546023,65318.773720820405,0.2104755999355793,0.1247910851044952,8.013392937184886,4200.0,51.0,0.5464968835390137,89168.59203140113,47319.094628916806,0.09040281726879076,11.061602173599784
2727636498,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS749000-id-2727636498/,"Apartamento mobiliado, 140 mts do mar, 70 m², com 2 quartos em Meia Praia - Itapema - SC",Venda,apartamento,UNIT,749000.0,,,680.0,496.0,"[""FURNISHED"", ""ELEVATOR"", ""PETS_ALLOWED"", ""AIR_CONDITIONING"", ""INTERNET_ACCESS"", ""AMERICAN_KITCHEN"", ""DISABLED_ACCESS"", ""ELECTRONIC_GATE""]",70,1,2,1,SC,Itapema,Andorinha,Airton Investimentos Imobiliários Itapema,GRUPOZAP,2025-01-11 00:00:00.000,Airton Investimentos Imobiliários Itapema|749000.0|70|2|Andorinha,andorinha,Meia Praia,Meia Praia (inland),10700.0,0,1,0,0,0,0,0,1,0,2,140.0,0,0,0,0.14,4.0,128884.6596986202,815398.5,0.6996218625266131,50383.07103172366,78501.58866689654,0.1580634005319119,0.0962738938897932,10.387031827597225,5952.0,55.0,0.9324492557510149,125767.97012054513,73205.38700443649,0.08977866283104088,11.138504055044256
2750112194,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-52m2-venda-RS458000-id-2750112194/,Apartamento com 02 dormitórios em empreendimento com área de lazer completa em Itapema,Venda,apartamento,UNIT,458000.0,,,,,"[""POOL"", ""BARBECUE_GRILL"", ""ELEVATOR"", ""GYM"", ""GOURMET_SPACE"", ""SERVICE_AREA"", ""PLAYGROUND"", ""GOURMET_BALCONY"", ""CHILDRENS_POOL"", ""PARTY_HALL"", ""BICYCLES_PLACE"", ""SANCA"", ""INTERCOM"", ""LAUNDRY"", ""INTEGRATED_ENVIRONMENTS"", ""POOL_BAR"", ""MEETING_ROOM"", ""PET_SPACE"", ""ADULT_POOL"", ""SECURITY_CAMERA"", ""GAMES_ROOM"", ""PORCELAIN"", ""TOYS_PLACE"", ""ELECTRONIC_GATE""]",52,1,2,1,SC,Itapema,Morretes,José Junior - Corretor de Imóveis,GRUPOZAP,2025-01-11 00:00:00.000,José Junior - Corretor de Imóveis|458000.0|52|2|Morretes,morretes,Morretes,Morretes,8807.692307692309,1,1,1,1,1,1,0,0,0,2,,0,0,0,0.3257284929846319,4.0,96281.77009504354,509637.0,0.695937838429473,42146.5330152128,54135.23707983074,0.1889222526917071,0.1062231295605121,9.414145526849024,4200.0,51.0,0.7487474395837941,87008.4513083818,45516.58205050135,0.08931176906406196,11.19673264206328
